Metabolite,PC3_con1,PC3_con2,PC3_con3,PC3_con4,PC3_con5,PC3_con6,PC3_S1,PC3_S2,PC3_S3,PC3_S4,PC3_S5,PC3_S6
metab_16345,331.9309708,342.2161134,340.9484121,324.3985337,247.1474488,325.656059,333.2699579,307.9261855,422.1674705,340.9985049,329.8296084,397.9057655
metab_16346,4314.67428,5529.986773,4842.460301,4628.437077,3784.211408,4233.897983,5427.497942,4672.794931,4310.070506,4446.870787,5744.15253,4182.219475
metab_16347,7768.373706,7734.193336,7598.642008,7903.83143,6597.336707,7064.694798,5894.529466,6118.815146,6375.313217,7295.83281,6565.399252,7621.118042
metab_16348,8635.531864,9659.001122,9050.966602,7871.567041,6795.598884,6706.467693,8219.728596,8016.018414,8161.847096,7253.799551,8349.072885,7196.713056
metab_16349,1884.505668,2348.871949,1948.735375,1831.244164,1608.932062,1753.154528,1892.69504,1931.395906,1961.85563,1683.662123,1812.261443,1613.462117
metab_16350,3579.12461,4797.163764,4293.691468,3937.500177,2587.90586,3211.880617,4065.165839,4061.541907,3902.751083,3296.716732,4121.671788,3666.174062
metab_16351,12356.63508,7943.87778,4653.346437,20385.41358,3638.663424,10888.87778,5140.153586,9543.056808,3207.320133,8094.409248,8817.674064,11637.93596
metab_16352,18129.08163,13833.66132,17284.76041,12019.22947,11502.49371,11684.42069,20315.18508,21536.71952,23973.95256,16738.95088,21322.74566,17340.94807
metab_16353,647.3900414,1882.536643,1036.697324,2063.971583,907.036634,900.0500033,1182.021413,4039.569239,1004.274525,1224.892117,1710.239472,1078.124874
metab_16354,0,5989.294139,6788.281587,6403.079116,1416.557689,5639.193306,9045.238363,6647.152942,4349.58116,3059.496988,6701.534498,4427.103912
metab_16355,713.7318415,758.6779698,691.2621054,763.3636863,567.1046592,681.4108497,682.7427572,688.3939371,614.1017628,737.5157042,781.588961,767.4807102
N-Acetyl-L-Phenylalanine,8254.5317,8414.070154,9441.324283,8881.894992,8071.721632,7455.930792,8151.228638,8644.426692,9375.851357,8238.853319,8667.999389,7840.331669
metab_16357,421.6677825,502.676549,503.5266723,556.0411984,168.0716249,225.3450438,377.7782644,388.8550456,446.8643293,535.6574213,411.7651973,621.1485872
Theobromine,1000.12109,966.8877432,908.5049424,1036.995091,475.579502,659.1147668,921.5606945,981.6297488,984.6831274,1197.963527,1448.034568,1334.023916
metab_16359,39.79320179,6716.847377,11118.04626,4888.40402,3427.225821,4720.924488,11975.56994,8351.111595,7221.84992,3428.898346,7939.966424,3284.722234
metab_16360,4329.035738,5277.380188,5771.66524,5995.151676,3743.214409,3907.465862,7719.254663,6514.822417,7104.817674,6585.247467,6860.729048,6790.949301
metab_16361,36934.58671,39511.75448,40427.77797,42837.50847,20167.69909,26205.236,44132.70706,43324.12998,44702.5231,41297.57051,47368.74851,48705.83314
metab_16362,36432.42962,46175.6133,56151.50919,54279.69494,17851.60628,28251.70793,59006.99806,61804.90705,62406.82613,51550.55563,68901.48066,66096.42077
metab_16363,576179.9654,584663.9646,595209.6742,612126.6267,526240.0797,620517.2212,744052.9761,707408.8084,689411.1327,649177.156,717571.087,725302.1177
metab_16364,504406.3435,482352.3922,515407.6017,520572.0745,406169.8257,487520.817,602774.269,595788.6515,596149.2601,552950.7251,639117.6209,621724.121
metab_16365,547.8292316,1353.515832,2286.974189,492.7542678,1548.053678,149.5027457,905.6314753,1759.378172,2535.437721,1445.169007,2089.61372,198.3003711
metab_16366,397.7764091,3493.017919,4484.984203,4155.875711,1935.4462,1804.2602,4615.061739,4039.460233,3831.611081,3069.284807,3934.062652,3977.539486
metab_16367,74.82191356,6641.430777,12313.20289,9361.153153,4522.683755,7557.975033,12884.81204,10482.28601,10837.72162,7693.7059,11979.88978,6878.705483
metab_16368,87.47264084,3297.43425,5991.247492,521.6709173,208.2929096,881.9651481,7024.540702,6748.874281,5984.766753,197.2397128,7044.309789,233.5473384
metab_16369,0,7425.994154,9053.522098,3307.964922,2146.631486,5947.92743,11142.83556,8692.611855,8970.924668,3948.250272,11586.27098,5424.054314
metab_16370,0,3515.68127,6735.576745,3477.455342,669.0485721,3278.457753,8210.073647,6382.575477,7147.370854,1356.484198,6980.471982,1411.532977
metab_16371,492.1192332,636.8227978,449.5156311,638.5480672,599.3143987,578.9144338,388.1404323,436.4540126,491.7319352,616.1482811,559.4045789,716.4602377
metab_16372,0,2221.547825,4488.126662,0,0,559.1532206,4570.15423,3588.900295,3560.611628,174.0979056,4310.030277,181.9147378
metab_16373,0,11058.34006,17253.80888,9905.499354,4812.525749,7922.003675,17976.44723,17183.08673,16991.81059,10231.1482,19123.58411,8776.466925
metab_16374,0,7845.615773,11498.69401,7197.056538,2153.777471,5755.867158,9709.474894,11142.6386,11007.8101,4897.000426,11764.41057,5980.496968
